OG0004884	0	0.689138493085862
OG0004885	0	0.688863767811136
OG0004886	0	0.689216047110784
OG0004887	0	0.688978127136022
OG0004888	0	0.689087228560913
OG0004889	0	0.689202902360797
OG0004890	0	0.689216047110784
OG0004891	0	0.689222619485777
OG0004892	0	0.689125348335875
OG0004893	0	0.688833534886166
OG0004894	0	0.689113518060886
OG0004895	0	0.689208160260792
OG0004896	0	0.689080656185919
OG0004897	0	0.689216047110784
OG0004898	0	0.689216047110784
OG0004899	0	0.688666596561333
OG0004900	0	0.688738892686261
OG0004901	0	0.68918055628582
OG0004902	0	0.689029391660971
OG0004903	0	0.6891003733109
OG0004904	0	0.689202902360797
OG0004905	0	0.688983385036017
OG0004906	0	0.688811188811189
OG0004907	0	0.68875992428624
OG0004908	0	0.689114832535885
OG0004909	0	0.688687628161312
OG0004910	0	0.689095115410905
OG0004911	0	0.689091171985909
OG0004912	0	0.689216047110784
OG0004913	0	0.68961038961039
OG0004914	0	0.689202902360797
OG0004915	0	0.689202902360797
OG0004916	0	0.689251537935748
OG0004917	0	0.688999158736001
OG0004918	0	0.688694200536306
OG0004919	0	0.689113518060886
OG0004920	0	0.6891003733109
OG0004921	0	0.689179241810821
OG0004922	0	0.688964982386035
OG0004923	0	0.689138493085862
OG0004924	0	0.689255481360744
OG0004926	0	0.689227877385772
OG0004928	0	0.68895972448604
OG0004930	0	0.689149008885851
OG0004931	0	0.689080656185919
OG0004932	0	0.688876912561123
OG0004933	0	0.6892002734108
OG0004934	0	0.688983385036017
OG0004935	0	0.688907145486093
OG0004936	0	0.689113518060886
OG0004937	0	0.689087228560913
OG0004938	0	0.689113518060886
OG0004939	0	0.689108260160892
OG0004940	0	0.689087228560913
OG0004941	0	0.689106945685893
OG0004942	0	0.689223933960776
OG0004943	0	0.689113518060886
OG0004945	0	0.689216047110784
OG0004946	0	0.688763867711236
OG0004947	0	0.689216047110784
OG0004948	0	0.688999158736001
OG0004949	0	0.689222619485777
OG0004950	0	0.6891003733109
OG0004951	0	0.689202902360797
OG0004952	0	0.68882039013618
OG0004953	0	0.688961038961039
OG0004954	0	0.689216047110784
OG0004955	0	0.689223933960776
OG0004956	0	0.689013617960986
OG0004957	0	0.689222619485777
OG0004958	0	0.689113518060886
OG0004959	0	0.689193701035806
OG0004960	0	0.688869025711131
OG0004961	0	0.688727062411273
OG0004962	0	0.689012303485988
OG0004963	0	0.689202902360797
OG0004965	0	0.68903990746096
OG0004966	0	0.688788842736211
OG0004967	0	0.689325148535675
OG0004968	0	0.689248908985751
OG0004969	0	0.688984699511015
OG0004972	0	0.689216047110784
OG0004973	0	0.688882170461118
OG0004974	0	0.689216047110784
OG0004975	0	0.689202902360797
OG0004976	0	0.689254166885746
OG0004977	0	0.689314632735685
OG0004978	0	0.689085914085914
OG0004980	0	0.689432935485567
OG0004981	0	0.689075398285925
OG0004982	0	0.688850623061149
OG0004983	0	0.6891003733109
OG0004984	0	0.689325148535675
OG0004985	0	0.689325148535675
OG0004986	0	0.688997844261002
OG0004987	0	0.689258110310742
OG0004988	0	0.689117461485882
OG0004989	0	0.689113518060886
OG0004990	0	0.689216047110784
OG0004991	0	0.688837478311163
OG0004992	0	0.689453967085546
OG0004993	0	0.688964982386035
OG0004994	0	0.688968925811031
OG0004995	0	0.689336978810663
OG0004996	0	0.689137178610863
OG0004997	0	0.689056995635943
OG0004998	0	0.689081970660918
OG0004999	0	0.68915952468584
OG0005000	0	0.689055681160944
OG0005001	0	0.689093800935906
OG0005002	0	0.689013617960986
OG0005003	0	0.689106945685893
OG0005004	0	0.689113518060886
OG0005005	0	0.689166097060834
OG0005006	0	0.689613018560387
OG0005007	0	0.689113518060886
OG0005008	0	0.68915952468584
OG0005009	0	0.6891003733109
OG0005010	0	0.68910957463589
OG0005011	0	0.688876912561123
OG0005012	0	0.689113518060886
OG0005013	0	0.689212103685788
OG0005014	0	0.68894000736106
OG0005015	0	0.689216047110784
OG0005016	0	0.689216047110784
OG0005017	0	0.689101687785898
OG0005018	0	0.689213418160787
OG0005019	0	0.688853252011147
OG0005020	0	0.689138493085862
OG0005021	0	0.689175298385825
OG0005022	0	0.688936063936064
OG0005023	0	0.689105631210894
OG0005024	0	0.689185814185814
OG0005025	0	0.68938035648562
OG0005026	0	0.689056995635943
OG0005027	0	0.689177927335822
OG0005028	0	0.689202902360797
OG0005029	0	0.688943950786056
OG0005030	0	0.689241022135759
OG0005031	0	0.689367211735633
OG0005032	0	0.689045165360955
OG0005033	0	0.689202902360797
OG0005034	0	0.689166097060834
OG0005035	0	0.689325148535675
OG0005036	0	0.689029391660971
OG0005037	0	0.689097744360902
OG0005038	0	0.689113518060886
OG0005039	0	0.689113518060886
OG0005040	0	0.689216047110784
OG0005041	0	0.689193701035806
OG0005042	0	0.689209474735791
OG0005043	0	0.689216047110784
OG0005044	0	0.688993900836006
OG0005045	0	0.689113518060886
OG0005046	0	0.689216047110784
OG0005047	0	0.688866396761134
OG0005048	0	0.689087228560913
OG0005049	0	0.688951837636048
OG0005050	0	0.689113518060886
OG0005051	0	0.689171354960829
OG0005052	0	0.689355381460645
OG0005053	0	0.688953152111047
OG0005054	0	0.688988642936011
OG0005055	0	0.688999158736001
OG0005056	0	0.6891003733109
OG0005057	0	0.689392186760608
OG0005058	0	0.6891003733109
OG0005059	0	0.689112203585888
OG0005060	0	0.688880855986119
OG0005061	0	0.688716546611283
OG0005062	0	0.689028077185972
OG0005063	0	0.689217361585783
OG0005064	0	0.689083285135917
OG0005065	0	0.689176612860823
OG0005066	0	0.688594300436406
OG0005067	0	0.689035964035964
OG0005068	0	0.689310689310689
OG0005069	0	0.68910957463589
OG0005070	0	0.688911088911089
OG0005071	0	0.689025448235975
OG0005072	0	0.68926994058573
OG0005073	0	0.689066196960934
OG0005074	0	0.688895315211105
OG0005075	0	0.688962353436038
OG0005076	0	0.688887428361112
OG0005077	0	0.689113518060886
OG0005078	0	0.689363268310637
OG0005079	0	0.689081970660918
OG0005080	0	0.689212103685788
OG0005081	0	0.689114832535885
OG0005082	0	0.689193701035806
OG0005083	0	0.6891003733109
OG0005084	0	0.689113518060886
OG0005085	0	0.689185814185814
OG0005086	0	0.689113518060886
OG0005087	0	0.688826962511173
OG0005088	0	0.689074083810926
OG0005089	0	0.689325148535675
OG0005090	0	0.688955781061044
OG0005091	0	0.689000473211
OG0005092	0	0.689216047110784
OG0005093	0	0.68866002418634
OG0005094	0	0.689074083810926
OG0005095	0	0.689209474735791
OG0005096	0	0.688599558336401
OG0005097	0	0.689205531310795
