NAME	DESCRIPTION	IS	zero
TraesCS2D02G513600	na	6.61299378889959	0
TraesCS2A02G512400	na	6.59616791298034	0
TraesCS2B02G540300	na	6.59616791298034	0
TraesCS2D02G513800	na	6.59616791298034	0
TraesCS1A02G265700	na	6.52009425568989	0
TraesCS1B02G276700	na	6.52009425568989	0
TraesCS1D02G265900	na	6.52009425568989	0
TraesCS3A02G213100	na	6.37495165809672	0
TraesCS3B02G243500	na	6.37495165809672	0
TraesCS3D02G215500	na	6.37495165809672	0
TraesCS6A02G110400	na	6.37446162385895	0
TraesCS6B02G138700	na	6.37446162385895	0
TraesCS6D02G099100	na	6.37446162385895	0
TraesCS2A02G297700	na	6.31397111097013	0
TraesCS2B02G313900	na	6.31397111097013	0
TraesCS2D02G295700	na	6.31397111097013	0
TraesCS4A02G083700	na	6.26775284240916	0
TraesCS4B02G220500	na	6.26775284240916	0
TraesCS4D02G220800	na	6.26775284240916	0
TraesCS2A02G262400	na	6.22267174700618	0
TraesCS2B02G279700	na	6.22267174700618	0
TraesCS2D02G261600	na	6.22267174700618	0
TraesCS1A02G265800	na	6.18738532148946	0
TraesCS1B02G276800	na	6.18738532148946	0
TraesCS1D02G266000	na	6.18738532148946	0
TraesCS7A02G235700	na	6.18284573883062	0
TraesCS7B02G133800	na	6.18284573883062	0
TraesCS7D02G235700	na	6.18284573883062	0
TraesCS4A02G016400	na	6.09357963482857	0
TraesCS4B02G287800	na	6.09357963482857	0
TraesCS4D02G286500	na	6.09357963482857	0
TraesCS4A02G073800	na	6.0478090551736	0
TraesCS4B02G230000	na	6.0478090551736	0
TraesCS4D02G231400	na	6.0478090551736	0
TraesCS7A02G441400	na	5.98801542095224	0
TraesCS7B02G340100	na	5.98801542095224	0
TraesCS7D02G430700	na	5.98801542095224	0
TraesCS7A02G115300	na	5.95392788252412	0
TraesCS7B02G013200	na	5.95392788252412	0
TraesCS7D02G111800	na	5.95392788252412	0
TraesCS7A02G255700	na	5.92838578335206	0
TraesCS7B02G152200	na	5.92838578335206	0
TraesCS7D02G254100	na	5.92838578335206	0
TraesCS7A02G348600	na	5.92590625199509	0
TraesCS7B02G235100	na	5.92590625199509	0
TraesCS7D02G330100	na	5.92590625199509	0
TraesCS1A02G212600	na	5.91977077252482	0
TraesCS1B02G226100	na	5.91977077252482	0
TraesCS1D02G215500	na	5.91977077252482	0
TraesCS5A02G220600	na	5.91627570302765	0
TraesCS5B02G219700	na	5.91627570302765	0
TraesCS5D02G228600	na	5.91627570302765	0
TraesCS4A02G339900	na	5.90207825540286	0
TraesCS5B02G549500	na	5.90207825540286	0
TraesCS5D02G536500	na	5.90207825540286	0
TraesCS6A02G188700	na	5.89539111864507	0
TraesCS6B02G215800	na	5.89539111864507	0
TraesCS6D02G177400	na	5.89539111864507	0
TraesCS7A02G156900	na	5.79069483881083	0
TraesCS7B02G061100	na	5.79069483881083	0
TraesCS7D02G157300	na	5.79069483881083	0
TraesCS4A02G066200	na	5.74685175536112	0
TraesCS4B02G243500	na	5.74685175536112	0
TraesCS4D02G243100	na	5.74685175536112	0
TraesCS1A02G351300	na	5.73045196745374	0
TraesCS1B02G371600	na	5.73045196745374	0
TraesCS1D02G360000	na	5.73045196745374	0
TraesCS5A02G093000	na	5.72904297879244	0
TraesCS5B02G099100	na	5.72904297879244	0
TraesCS5D02G105300	na	5.72904297879244	0
TraesCS7A02G453100	na	5.7277546458896	0
TraesCS7B02G353600	na	5.7277546458896	0
TraesCS7D02G442500	na	5.7277546458896	0
TraesCS6A02G310300	na	5.70112735719372	0
TraesCS6B02G340300	na	5.70112735719372	0
TraesCS6D02G289700	na	5.70112735719372	0
TraesCS2A02G213200	na	5.66523253650946	0
TraesCS2B02G238000	na	5.66523253650946	0
TraesCS2D02G219100	na	5.66523253650946	0
TraesCS1A02G321100	na	5.65460957666336	0
TraesCS1B02G333800	na	5.65460957666336	0
TraesCS1D02G321300	na	5.65460957666336	0
TraesCS2A02G191900	na	5.63646518026977	0
TraesCS2B02G214900	na	5.63646518026977	0
TraesCS2D02G195600	na	5.63646518026977	0
TraesCS3A02G185900	na	5.62883380757743	0
TraesCS3B02G215500	na	5.62883380757743	0
TraesCS3D02G189900	na	5.62883380757743	0
TraesCS3A02G374000	na	5.62134789704828	0
TraesCS3B02G406200	na	5.62134789704828	0
TraesCS3D02G366700	na	5.62134789704828	0
TraesCS6A02G216100	na	5.580816314985	0
TraesCS6B02G246800	na	5.580816314985	0
TraesCS6D02G199500	na	5.580816314985	0
TraesCS5A02G229000	na	5.57057553328998	0
TraesCS5B02G227700	na	5.57057553328998	0
TraesCS5D02G238700	na	5.57057553328998	0
TraesCS2A02G147700	na	5.55124892478351	0
TraesCS2B02G173200	na	5.55124892478351	0
TraesCS2D02G152600	na	5.55124892478351	0
TraesCS7A02G411400	na	5.5454448514703	0
TraesCS7B02G310700	na	5.5454448514703	0
TraesCS7D02G404500	na	5.5454448514703	0
TraesCS7A02G264500	na	5.51691587011442	0
TraesCS7B02G162600	na	5.51691587011442	0
TraesCS7D02G265500	na	5.51691587011442	0
TraesCS6A02G138000	na	5.50095357244731	0
TraesCS6B02G166200	na	5.50095357244731	0
TraesCS6D02G127100	na	5.50095357244731	0
TraesCS1A02G105800	na	5.4943746803898	0
TraesCS1B02G128600	na	5.4943746803898	0
TraesCS1D02G109200	na	5.4943746803898	0
TraesCS1A02G212000	na	5.42105072283643	0
TraesCS1B02G225700	na	5.42105072283643	0
TraesCS1D02G215100	na	5.42105072283643	0
TraesCS3A02G104600	na	5.41644922940621	0
TraesCS3B02G123100	na	5.41644922940621	0
TraesCS3D02G106800	na	5.41644922940621	0
TraesCS4A02G199700	na	5.37048940043845	0
TraesCS4B02G115700	na	5.37048940043845	0
TraesCS4D02G113300	na	5.37048940043845	0
TraesCS7A02G243400	na	5.32739391701069	0
TraesCS7B02G148100	na	5.32739391701069	0
TraesCS7D02G242200	na	5.32739391701069	0
TraesCS3A02G391400	na	5.30810809986035	0
TraesCS3B02G423300	na	5.30810809986035	0
TraesCS3D02G384200	na	5.30810809986035	0
TraesCS3A02G217900	na	5.30315879798485	0
TraesCS3B02G248400	na	5.30315879798485	0
TraesCS3D02G234400	na	5.30315879798485	0
TraesCS2A02G066600	na	5.2940819577302	0
TraesCS2B02G078800	na	5.2940819577302	0
TraesCS2D02G065000	na	5.2940819577302	0
TraesCS1A02G078100	na	5.23670479053868	0
TraesCS1B02G096200	na	5.23670479053868	0
TraesCS1D02G080300	na	5.23670479053868	0
TraesCS1A02G105900	na	5.15286003506899	0
TraesCS1B02G128500	na	5.15286003506899	0
TraesCS1D02G109100	na	5.15286003506899	0
TraesCS1A02G070600	na	5.09269894341878	0
TraesCS1B02G089100	na	5.09269894341878	0
TraesCS1D02G073100	na	5.09269894341878	0
TraesCS2A02G161600	na	5.08758689977232	0
TraesCS2B02G187600	na	5.08758689977232	0
TraesCS2D02G168700	na	5.08758689977232	0
TraesCS5A02G490900	na	5.02632573641016	0
TraesCS4B02G321200	na	5.02632573641016	0
TraesCS4D02G317800	na	5.02632573641016	0
TraesCS6A02G200600	na	5.01839265040854	0
TraesCS6B02G226700	na	5.01839265040854	0
TraesCS6D02G189300	na	5.01839265040854	0
TraesCS2A02G199700	na	5.01211776981803	0
TraesCS2B02G227000	na	5.01211776981803	0
TraesCS2D02G207400	na	5.01211776981803	0
TraesCS3A02G093400	na	4.99985555980171	0
TraesCS3B02G108800	na	4.99985555980171	0
TraesCS3D02G093700	na	4.99985555980171	0
TraesCS5A02G538000	na	4.99750030604362	0
TraesCS4B02G375200	na	4.99750030604362	0
TraesCS4D02G361900	na	4.99750030604362	0
TraesCS2A02G480900	na	4.99069326456624	0
TraesCS2B02G506600	na	4.99069326456624	0
TraesCS2D02G481000	na	4.99069326456624	0
TraesCS5A02G400600	na	4.98054571621656	0
TraesCS5B02G405400	na	4.98054571621656	0
TraesCS5D02G410600	na	4.98054571621656	0
TraesCS1A02G033200	na	4.96042425088125	0
TraesCS1B02G041400	na	4.96042425088125	0
TraesCS1D02G034600	na	4.96042425088125	0
TraesCS4A02G106700	na	4.94748919294012	0
TraesCS4B02G197600	na	4.94748919294012	0
TraesCS4D02G198100	na	4.94748919294012	0
TraesCS6A02G276300	na	4.94026127995434	0
TraesCS6B02G303800	na	4.94026127995434	0
TraesCS6D02G256700	na	4.94026127995434	0
TraesCS6A02G259200	na	4.93978138536714	0
TraesCS6B02G286500	na	4.93978138536714	0
TraesCS6D02G240300	na	4.93978138536714	0
TraesCS4A02G290500	na	4.91311376769891	0
TraesCS4B02G023700	na	4.91311376769891	0
TraesCS4D02G021300	na	4.91311376769891	0
TraesCS1A02G188900	na	4.91166202444836	0
TraesCS1B02G196600	na	4.91166202444836	0
TraesCS1D02G187500	na	4.91166202444836	0
TraesCS5A02G516300	na	4.90707824400879	0
TraesCS4B02G347700	na	4.90707824400879	0
TraesCS4D02G342600	na	4.90707824400879	0
TraesCS6A02G297400	na	4.8917679399863	0
TraesCS6B02G327100	na	4.8917679399863	0
TraesCS6D02G277300	na	4.8917679399863	0
TraesCS2A02G167300	na	4.88862719648909	0
TraesCS2B02G193500	na	4.88862719648909	0
TraesCS2D02G174800	na	4.88862719648909	0
TraesCS7A02G294000	na	4.88245429185092	0
TraesCS7B02G186300	na	4.88245429185092	0
TraesCS7D02G292300	na	4.88245429185092	0
TraesCS2A02G545700	na	4.88192145176449	0
TraesCS2B02G576300	na	4.88192145176449	0
TraesCS2D02G546600	na	4.88192145176449	0
TraesCS6A02G296300	na	4.84733517782068	0
TraesCS6B02G326100	na	4.84733517782068	0
TraesCS6D02G276600	na	4.84733517782068	0
TraesCS7A02G340700	na	4.82902233349327	0
TraesCS7B02G241900	na	4.82902233349327	0
TraesCS7D02G338800	na	4.82902233349327	0
TraesCS6A02G311900	na	4.82431527626928	0
TraesCS6B02G342100	na	4.82431527626928	0
TraesCS6D02G291300	na	4.82431527626928	0
TraesCS2A02G198500	na	4.77654781339493	0
TraesCS2B02G225900	na	4.77654781339493	0
TraesCS2D02G206300	na	4.77654781339493	0
TraesCS6A02G346700	na	4.74837673616022	0
TraesCS6B02G380300	na	4.74837673616022	0
TraesCS6D02G329700	na	4.74837673616022	0
TraesCS2A02G220400	na	4.73669399800178	0
TraesCS2B02G245900	na	4.73669399800178	0
TraesCS2D02G226000	na	4.73669399800178	0
TraesCS7A02G361600	na	4.7214925896837	0
TraesCS7B02G265200	na	4.7214925896837	0
TraesCS7D02G361300	na	4.7214925896837	0
TraesCS1A02G351900	na	4.70230873556444	0
TraesCS1B02G371300	na	4.70230873556444	0
TraesCS1D02G358500	na	4.70230873556444	0
TraesCS5A02G485500	na	4.68863482978201	0
TraesCS5B02G499100	na	4.68863482978201	0
TraesCS5D02G499100	na	4.68863482978201	0
TraesCS7A02G363000	na	4.65425110993285	0
TraesCS7B02G265000	na	4.65425110993285	0
TraesCS7D02G360100	na	4.65425110993285	0
TraesCS6A02G350000	na	4.63634686147346	0
TraesCS6B02G383100	na	4.63634686147346	0
TraesCS6D02G332400	na	4.63634686147346	0
TraesCS6A02G312000	na	4.61482884039144	0
TraesCS6B02G342200	na	4.61482884039144	0
TraesCS6D02G291400	na	4.61482884039144	0
TraesCS4A02G058700	na	4.57482635570495	0
TraesCS4B02G246000	na	4.57482635570495	0
TraesCS4D02G245400	na	4.57482635570495	0
TraesCS4A02G195700	na	4.56463240865168	0
TraesCS4B02G119500	na	4.56463240865168	0
TraesCS4D02G117800	na	4.56463240865168	0
TraesCS5A02G526200	na	4.52253509407939	0
TraesCS4B02G356800	na	4.52253509407939	0
TraesCS4D02G350500	na	4.52253509407939	0
TraesCS2A02G523300	na	4.51134863308773	0
TraesCS2B02G553100	na	4.51134863308773	0
TraesCS2D02G525300	na	4.51134863308773	0
TraesCS2A02G132100	na	4.50488112173881	0
TraesCS2B02G154500	na	4.50488112173881	0
TraesCS2D02G134000	na	4.50488112173881	0
TraesCS1A02G418300	na	4.49765628090694	0
TraesCS1B02G448300	na	4.49765628090694	0
TraesCS1D02G426000	na	4.49765628090694	0
TraesCS6A02G123300	na	4.47886636299114	0
TraesCS6B02G151500	na	4.47886636299114	0
TraesCS6D02G113500	na	4.47886636299114	0
TraesCS5A02G291300	na	4.46561170903425	0
TraesCS5B02G290300	na	4.46561170903425	0
TraesCS5D02G298700	na	4.46561170903425	0
TraesCS3A02G434300	na	4.44009369556174	0
TraesCS3B02G469600	na	4.44009369556174	0
TraesCS3D02G427500	na	4.44009369556174	0
TraesCS7A02G324500	na	4.39163214106878	0
TraesCS7B02G225000	na	4.39163214106878	0
TraesCS7D02G320400	na	4.39163214106878	0
TraesCS3A02G366000	na	4.38477600939525	0
TraesCS3B02G397800	na	4.38477600939525	0
TraesCS3D02G359100	na	4.38477600939525	0
TraesCS1A02G002500	na	4.37052760556334	0
TraesCS1B02G001800	na	4.37052760556334	0
TraesCS1D02G004700	na	4.37052760556334	0
TraesCS2A02G144700	na	4.36420630848333	0
TraesCS2B02G169600	na	4.36420630848333	0
TraesCS2D02G148600	na	4.36420630848333	0
TraesCS4A02G404500	na	4.3571203225635	0
TraesCS4B02G304300	na	4.3571203225635	0
TraesCS4D02G302500	na	4.3571203225635	0
TraesCS5A02G084000	na	4.34415606042974	0
TraesCS5B02G089600	na	4.34415606042974	0
TraesCS5D02G096400	na	4.34415606042974	0
TraesCS7A02G464200	na	4.33522437670501	0
TraesCS7B02G364700	na	4.33522437670501	0
TraesCS7D02G451800	na	4.33522437670501	0
TraesCS4A02G071100	na	4.30937100396435	0
TraesCS4B02G227000	na	4.30937100396435	0
TraesCS4D02G227700	na	4.30937100396435	0
TraesCS4A02G270800	na	4.25327611460735	0
TraesCS4B02G043300	na	4.25327611460735	0
TraesCS4D02G040800	na	4.25327611460735	0
TraesCS6A02G408300	na	4.24351081782454	0
TraesCS6B02G454200	na	4.24351081782454	0
TraesCS6D02G392100	na	4.24351081782454	0
TraesCS7A02G307100	na	4.23903866295411	0
TraesCS7B02G207400	na	4.23903866295411	0
TraesCS7D02G304000	na	4.23903866295411	0
TraesCS5A02G326100	na	4.23297079780832	0
TraesCS5B02G326500	na	4.23297079780832	0
TraesCS5D02G332200	na	4.23297079780832	0
TraesCS4A02G180500	na	4.22516983796715	0
TraesCS4B02G137300	na	4.22516983796715	0
TraesCS4D02G132000	na	4.22516983796715	0
TraesCS1A02G300000	na	4.19037322452085	0
TraesCS1B02G310100	na	4.19037322452085	0
TraesCS1D02G299400	na	4.19037322452085	0
TraesCS3A02G218100	na	4.18323377473554	0
TraesCS3B02G249000	na	4.18323377473554	0
TraesCS3D02G234100	na	4.18323377473554	0
TraesCS5A02G359800	na	4.15425851615973	0
TraesCS5B02G362100	na	4.15425851615973	0
TraesCS5D02G369000	na	4.15425851615973	0
TraesCS2A02G581600	na	4.10604058945222	0
TraesCS2B02G605800	na	4.10604058945222	0
TraesCS2D02G598500	na	4.10604058945222	0
TraesCS5A02G373400	na	4.10218440072289	0
TraesCS5B02G375400	na	4.10218440072289	0
TraesCS5D02G382900	na	4.10218440072289	0
TraesCS5A02G361100	na	4.09719427807511	0
TraesCS5B02G363800	na	4.09719427807511	0
TraesCS5D02G370100	na	4.09719427807511	0
TraesCS1A02G115400	na	4.09342253549682	0
TraesCS1B02G135300	na	4.09342253549682	0
TraesCS1D02G116800	na	4.09342253549682	0
TraesCS1A02G297900	na	4.08611227604964	0
TraesCS1B02G307400	na	4.08611227604964	0
TraesCS1D02G293300	na	4.08611227604964	0
TraesCS2A02G141900	na	4.0328115143332	0
TraesCS2B02G167100	na	4.0328115143332	0
TraesCS2D02G145400	na	4.0328115143332	0
TraesCS4A02G269800	na	4.00890593434485	0
TraesCS4B02G044300	na	4.00890593434485	0
TraesCS4D02G041800	na	4.00890593434485	0
TraesCS4A02G059900	na	4.00252058085877	0
TraesCS4B02G235500	na	4.00252058085877	0
TraesCS4D02G236900	na	4.00252058085877	0
TraesCS2A02G188000	na	4.00247299900678	0
TraesCS2B02G219200	na	4.00247299900678	0
TraesCS2D02G199600	na	4.00247299900678	0
TraesCS3A02G268100	na	4.00092826427459	0
TraesCS3B02G302500	na	4.00092826427459	0
TraesCS3D02G268200	na	4.00092826427459	0
TraesCS1A02G210000	na	3.98420225714363	0
TraesCS1B02G224000	na	3.98420225714363	0
TraesCS1D02G213300	na	3.98420225714363	0
TraesCS4A02G250800	na	3.97711190945061	0
TraesCS4B02G064100	na	3.97711190945061	0
TraesCS4D02G063000	na	3.97711190945061	0
TraesCS3A02G214100	na	3.93887238983877	0
TraesCS3B02G244800	na	3.93887238983877	0
TraesCS3D02G216700	na	3.93887238983877	0
TraesCS4A02G179800	na	3.92841184158251	0
TraesCS4B02G139900	na	3.92841184158251	0
TraesCS4D02G134600	na	3.92841184158251	0
TraesCS1A02G290400	na	3.91651314337107	0
TraesCS1B02G299700	na	3.91651314337107	0
TraesCS1D02G289100	na	3.91651314337107	0
TraesCS6A02G284700	na	3.89775337798316	0
TraesCS6B02G313400	na	3.89775337798316	0
TraesCS6D02G265100	na	3.89775337798316	0
TraesCS1A02G257300	na	3.89374114067715	0
TraesCS1B02G267800	na	3.89374114067715	0
TraesCS1D02G256600	na	3.89374114067715	0
TraesCS4A02G275300	na	3.89194109632372	0
TraesCS4B02G038800	na	3.89194109632372	0
TraesCS4D02G035700	na	3.89194109632372	0
TraesCS4A02G412500	na	3.87715072450926	0
TraesCS4B02G312600	na	3.87715072450926	0
TraesCS4D02G310100	na	3.87715072450926	0
TraesCS2A02G456100	na	3.86333210498233	0
TraesCS2B02G478100	na	3.86333210498233	0
TraesCS2D02G456400	na	3.86333210498233	0
TraesCS3A02G156800	na	3.85633233304578	0
TraesCS3B02G183300	na	3.85633233304578	0
TraesCS3D02G164500	na	3.85633233304578	0
TraesCS3A02G097100	na	3.8234994952548	0
TraesCS3B02G112800	na	3.8234994952548	0
TraesCS3D02G097600	na	3.8234994952548	0
TraesCS2A02G203900	na	3.8020921780742	0
TraesCS2B02G231500	na	3.8020921780742	0
TraesCS2D02G211800	na	3.8020921780742	0
TraesCS3A02G113500	na	3.7949966271316	0
TraesCS3B02G132900	na	3.7949966271316	0
TraesCS3D02G115800	na	3.7949966271316	0
TraesCS7A02G198300	na	3.74483002461946	0
TraesCS7B02G104200	na	3.74483002461946	0
TraesCS7D02G200600	na	3.74483002461946	0
TraesCS5A02G384100	na	3.72072960474437	0
TraesCS5B02G388900	na	3.72072960474437	0
TraesCS5D02G393600	na	3.72072960474437	0
TraesCS6A02G271300	na	3.72037978965081	0
TraesCS6B02G298500	na	3.72037978965081	0
TraesCS6D02G243800	na	3.72037978965081	0
TraesCS1A02G342600	na	3.70166604402727	0
TraesCS1B02G355700	na	3.70166604402727	0
TraesCS1D02G344700	na	3.70166604402727	0
TraesCS7A02G262000	na	3.70056969126717	0
TraesCS7B02G159300	na	3.70056969126717	0
TraesCS7D02G262400	na	3.70056969126717	0
TraesCS6A02G353800	na	3.68765807117804	0
TraesCS6B02G386500	na	3.68765807117804	0
TraesCS6D02G336100	na	3.68765807117804	0
TraesCS3A02G106600	na	3.67570544203283	0
TraesCS3B02G125200	na	3.67570544203283	0
TraesCS3D02G108700	na	3.67570544203283	0
TraesCS1A02G137700	na	3.65704876046979	0
TraesCS1B02G148900	na	3.65704876046979	0
TraesCS1D02G133700	na	3.65704876046979	0
TraesCS5A02G180600	na	3.65044655705789	0
TraesCS5B02G178400	na	3.65044655705789	0
TraesCS5D02G185100	na	3.65044655705789	0
TraesCS7A02G353900	na	3.64875914945536	0
TraesCS7B02G273700	na	3.64875914945536	0
TraesCS7D02G368800	na	3.64875914945536	0
TraesCS4A02G072700	na	3.64648135077608	0
TraesCS4B02G228600	na	3.64648135077608	0
TraesCS4D02G229700	na	3.64648135077608	0
TraesCS1A02G251600	na	3.63259208667978	0
TraesCS1B02G262200	na	3.63259208667978	0
TraesCS1D02G251100	na	3.63259208667978	0
TraesCS4A02G109900	na	3.62434002808007	0
TraesCS4B02G194400	na	3.62434002808007	0
TraesCS4D02G195100	na	3.62434002808007	0
TraesCS2A02G086900	na	3.61434294567129	0
TraesCS2B02G101600	na	3.61434294567129	0
TraesCS2D02G084200	na	3.61434294567129	0
TraesCS5A02G191700	na	3.59314994875695	0
TraesCS5B02G191400	na	3.59314994875695	0
TraesCS5D02G199200	na	3.59314994875695	0
TraesCS2A02G211300	na	3.56684859455305	0
TraesCS2B02G236900	na	3.56684859455305	0
TraesCS2D02G217500	na	3.56684859455305	0
TraesCS5A02G534900	na	3.55463814188631	0
TraesCS4B02G367200	na	3.55463814188631	0
TraesCS4D02G360300	na	3.55463814188631	0
TraesCS6A02G155600	na	3.54856609382116	0
TraesCS6B02G183800	na	3.54856609382116	0
TraesCS6D02G145600	na	3.54856609382116	0
TraesCS6A02G361000	na	3.54638817237069	0
TraesCS6B02G393800	na	3.54638817237069	0
TraesCS6D02G344500	na	3.54638817237069	0
TraesCS2A02G312900	na	3.54400184125224	0
TraesCS2B02G329900	na	3.54400184125224	0
TraesCS2D02G311400	na	3.54400184125224	0
